"","x"
"285",2.31359811232581
"286",2.80846034440891
"287",1.9804446616931
"288",3.61364618736499
"289",4.4417065203169
"290",3.22701585466896
"291",3.77433031180512
"292",2.81415321638456
"293",2.7643652455429
"294",3.11227585504824
"295",2.75866968151351
"296",3.44746801935342
"297",3.42556876722087
"298",3.34733091796626
"299",3.14582308413085
"300",2.08284028668156
"301",2.49673875328047
"302",2.72259831706146
"303",2.2369823447727
"304",2.21376486003193
"305",2.57129304799406
"306",3.39649617397635
"307",2.52159864557105
"308",1.47210527659735
"309",3.08472743186133
"310",3.00639552939365
"311",4.2139044385111
"312",3.14604023058491
"313",2.29259064205905
"314",1.84274437829747
"315",1.71367798819886
"316",1.79939909852026
"317",2.04594283681002
"318",2.61668060185161
"319",3.50205470055045
"320",3.42361158042205
"321",3.19245758990899
"322",2.87743132143714
"323",2.10806469505784
"324",1.62606690463206
"325",2.39940839879822
"326",2.14383907597317
"327",2.79525051772229
"328",1.61854466612987
"329",2.82644442113158
"330",3.49018847041702
"331",2.50935844445711
"332",1.81738466265056
"333",3.09170667249472
"334",2.58046566037103
"335",2.23352050135449
"336",2.37594366870183
"337",3.17180581199201
"338",2.05587573966774
"339",2.66084412108144
"340",1.8286924146555
"341",1.52739570839901
"342",3.22274113346163
"343",3.82257709764456
"344",2.01125162361619
"345",2.16259176481546
"346",1.92449805005795
"347",2.19674917244566
"348",1.96880743813789
"349",3.65948738687029
"350",2.90403517486355
"351",2.02780974921655
"352",2.73910857632718
"353",2.86726295760128
"354",2.02946271061271
"355",2.59746989544534
"356",3.1811194874179
"357",2.1050880734734
"358",2.43838973402347
"359",3.04090907713986
"360",1.80701757039422
"361",3.89453601286646
"362",3.933071097945
"363",3.25904067762857
"364",3.15529098960497
"365",2.06646746365949
"366",2.10442972237666
"367",1.66915131722026
"368",3.69042228062935
"369",2.62333092345164
"370",2.21694597630274
"371",1.93298971236643
"372",3.72164620528635
"373",3.87870806345225
"374",3.19935955902899
"375",1.90871368737054
"376",1.11344677097377
"377",2.5107983434104
"378",2.18355226837801
"379",2.05445224522286
"380",2.19275073182015
"381",3.29369652847027
