"","river","timestep","FCO2_ulset","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2012_low","FCO2_raymond2012_high","FCO2_raymond2013","FCO2_raymond2013_low","FCO2_raymond2013_high","FCO2_Lauerwald2015","FCO2_Lauerwald2015_low","FCO2_Lauerwald2015_high","sa"
"96","GaronneUpstream",12,0.564333565055089,0.497244504693301,0.625854187934573,0.400613998192032,0.573106595626312,0.549010265980823,0.598260535886355,0.621638533343553,0.611094363848189,0.644913935859412,0.627776444438816,0.611094363848189,0.644913935859412,7566509204.31
"97","GaronneUpstream",13,0.22667836533959,0.34814791566648,0.437986277465639,0.278746033737802,0.237763461008565,0.227082365952415,0.248946954650512,0.270574401291597,0.259896085514912,0.275934880422688,0.267795435347057,0.259896085514912,0.275934880422688,7566509204.31
"98","GaronneUpstream",14,0.677873316955846,0.598939977901872,0.749679339496226,0.48089480767531,0.690370556703315,0.661052324582981,0.72098907736203,0.754104615080523,0.738813377152603,0.780388833036984,0.75931660669082,0.738813377152603,0.780388833036984,7566509204.31
"99","GaronneUpstream",15,0.593502010469332,0.729607263599859,0.913411416880967,0.587464427470546,0.601759051098128,0.576571122555567,0.628047346743243,0.650746666257378,0.640608383847014,0.675796198024532,0.657967096797199,0.640608383847014,0.675796198024532,7566509204.31
"100","GaronneUpstream",16,0.643892848534116,0.623994439910361,0.777596773674787,0.499410254000949,0.65875451353776,0.630354001604997,0.688434724359404,0.727360728366037,0.708914233835846,0.749819571327722,0.72908002025272,0.708914233835846,0.749819571327722,7566509204.31
"101","GaronneUpstream",17,0.476077848591007,0.509817347055349,0.637564600921357,0.413618995567453,0.480637453036083,0.460875332615842,0.501246964197636,0.513479119511072,0.508414842580113,0.535512930681167,0.521788005084652,0.508414842580113,0.535512930681167,7566509204.31
"102","GaronneUpstream",18,0.405376017362783,0.378907196162636,0.465783059223236,0.307672254820419,0.404934882995375,0.388903867906245,0.421626715337352,0.421590464197166,0.422749095643624,0.443866162752279,0.433178967418881,0.422749095643624,0.443866162752279,7566509204.31
"103","GaronneUpstream",19,0.35394402813726,0.288812872135444,0.361999686963261,0.2345520017216,0.343935385811139,0.331237959701798,0.357119546046236,0.342645948765397,0.350931416756532,0.366420049759171,0.358592117850596,0.350931416756532,0.366420049759171,7566509204.31
"104","GaronneUpstream",20,0.370515839031193,0.2967148078828,0.369767087145082,0.240925015334841,0.362037608548364,0.348677845613587,0.375909262805447,0.360450438944799,0.369349927235151,0.385638384021504,0.377406289053218,0.369349927235151,0.385638384021504,7566509204.31
"105","GaronneUpstream",21,0.331501133731143,0.206155752048552,0.25931808970682,0.168420366015671,0.315434538444951,0.304302320586563,0.326974004615527,0.305876436346568,0.317401178374983,0.330293456979614,0.323783155993187,0.317401178374983,0.330293456979614,7566509204.31
"106","GaronneUpstream",22,0.116411287977612,0.0753449284291022,0.0943424938478255,0.0613330433167021,0.112008026742956,0.108106810650691,0.116050024868773,0.107747117951564,0.112262086775719,0.116710182089636,0.114464529786652,0.112262086775719,0.116710182089636,7566509204.31
"107","GaronneUpstream",23,0.219182759242804,0.105735975199249,0.133151628381497,0.0856836307594584,0.208683832808734,0.20143255843234,0.216196144618548,0.200534924873083,0.209010456221968,0.217255020259271,0.213092868071801,0.209010456221968,0.217255020259271,7566509204.31
"108","GaronneUpstream",24,0.197829676868704,0.115663710007724,0.144734195948279,0.0933888154512837,0.191982497484415,0.185230256207007,0.198980879951157,0.185715556844567,0.192980355492538,0.200768685656253,0.196836003552995,0.192980355492538,0.200768685656253,7566509204.31
"109","GaronneUpstream",25,0.408756978679388,0.172906239691587,0.21657770375198,0.13899534637591,0.387236212524853,0.374192488934519,0.400734622025957,0.365600426493809,0.384334372337708,0.398615832565554,0.391409969796836,0.384334372337708,0.398615832565554,7566509204.31
"110","GaronneUpstream",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"111","GaronneUpstream",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"112","GaronneUpstream",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"113","GaronneUpstream",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"114","GaronneUpstream",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"115","GaronneUpstream",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"116","GaronneUpstream",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"117","GaronneUpstream",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"118","GaronneUpstream",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"119","Kanawha",1,0.437793020069278,0.513563266382227,0.758873551217859,0.353724260044276,0.325651402688398,0.310906247815494,0.341095867817223,0.342488248064887,0.357061163477535,0.379378833435773,0.368050875880954,0.357061163477535,0.379378833435773,7566509204.31
"120","Kanawha",2,0.806529291016627,0.661045748160643,1.0303388786246,0.431299233736138,0.585543984849198,0.559371008963159,0.612941594631498,0.609852587019971,0.638809594661482,0.677913086816301,0.658070956785921,0.638809594661482,0.677913086816301,7566509204.31
"121","Kanawha",3,0.693716487795171,0.47349372921527,0.746194262889282,0.30832159941292,0.583011182643188,0.554640651263169,0.612832900696516,0.64893736898066,0.658243929082927,0.704369734118731,0.68091636873909,0.658243929082927,0.704369734118731,7566509204.31
"122","Kanawha",4,0.720537625000258,0.552027005819373,0.88533392089458,0.35940211098485,0.553522561454554,0.528122940635566,0.580143756055168,0.588145331895604,0.610110848619588,0.649071879887684,0.629289913264374,0.610110848619588,0.649071879887684,7566509204.31
"123","Kanawha",5,1.38358057091519,1.62758609271065,2.56681416774027,1.05696916947644,0.93268182499544,0.892674759818273,0.974481890130477,0.942537497374205,1.00180992254246,1.05913006896895,1.030071362428,1.00180992254246,1.05913006896895,7566509204.31
"124","Kanawha",6,0.504972589194292,0.514259964962763,0.816052754384039,0.339932507276188,0.435129042456339,0.413595482756395,0.457783731967035,0.491099921373023,0.494811121487101,0.530404828619453,0.512298944022983,0.494811121487101,0.530404828619453,7566509204.31
"125","Kanawha",7,0.798176618069855,0.665845980133373,1.04762661815756,0.438676149929706,0.674328352576365,0.64144410082582,0.708898449723989,0.751899725474133,0.762031084093107,0.81560780450697,0.788364444476636,0.762031084093107,0.81560780450697,7566509204.31
"126","Kanawha",8,1.35022671017557,1.66333471964578,2.64509677229247,1.06445943129091,1.02131989083612,0.974924298289981,1.06992340276443,1.07689326452996,1.12126302100451,1.19171598246035,1.15595287901906,1.12126302100451,1.19171598246035,7566509204.31
"127","Kanawha",9,1.38111383986547,1.96139891464535,3.09212754030107,1.26036457735822,1.08678152967723,1.03595509928348,1.14010162986849,1.17181202786632,1.20704792619062,1.28650246231574,1.24614209624295,1.20704792619062,1.28650246231574,7566509204.31
"128","Kanawha",10,2.70033211290136,3.15427804944384,5.0235976659985,2.06006675998284,1.8400689319592,1.76056662991838,1.92316133728459,1.86919243102172,1.9817657612235,2.09652005575529,2.03833551315791,1.9817657612235,2.09652005575529,7566509204.31
"129","Kanawha",11,4.36246655800654,4.46377044399191,7.33771737492821,2.93050949785038,2.93681628920022,2.81119466577243,3.06805146635714,2.96200511668563,3.15122742972181,3.33069538663601,3.23971891718753,3.15122742972181,3.33069538663601,7566509204.31
"130","Kanawha",12,1.25975634136847,2.14766845917205,3.410225329776,1.37959478283314,1.00396381262317,0.95680676771577,1.05344503318623,1.08629430701658,1.11702661347046,1.1910626595622,1.15345077436953,1.11702661347046,1.1910626595622,7566509204.31
"131","Kanawha",13,1.23570983485252,1.97278029960703,3.22667418047808,1.30581474562587,0.916416544091704,0.874967789851889,0.959828800290268,0.962982547705192,1.00437453844834,1.06704041618038,1.03523341488035,1.00437453844834,1.06704041618038,7566509204.31
"132","Kanawha",14,4.11378089964544,4.9841376083307,7.98766750636233,3.24583616165228,2.78301212101765,2.6634853635334,2.90790277152563,2.81498070868066,2.9906753138532,3.16214866921432,3.07521705866183,2.9906753138532,3.16214866921432,7566509204.31
"133","Kanawha",15,5.86976961506157,6.29991460282024,10.0922943537346,3.98743676795493,3.95959403405892,3.79070593530957,4.13600664687448,3.98556560457352,4.24421553136119,4.4847891053029,4.36284443212229,4.24421553136119,4.4847891053029,7566509204.31
"134","Kushiyara",1,0.499810758797033,0.543413957164581,0.700293319047177,0.43512567336228,0.370241831608195,0.355030439890733,0.386104974452133,0.357806526992373,0.391533676681275,0.41237532620368,0.401819389387029,0.391533676681275,0.41237532620368,7566509204.31
"135","Kushiyara",2,0.978792078691882,0.673170007069774,0.950171356618739,0.495680180279588,0.699469405763734,0.671703539817898,0.728383024127102,0.660490799802408,0.73090962962247,0.767590176946736,0.749025396767235,0.73090962962247,0.767590176946736,7566509204.31
"136","Kushiyara",3,1.59692862092547,0.937342748104455,1.32124215199737,0.692583942753611,1.12683109857011,1.08263802758147,1.17282812480884,1.05569006409017,1.17266836542604,1.23029644733037,1.20113684500881,1.17266836542604,1.23029644733037,7566509204.31
"137","Kushiyara",4,1.25081152456922,0.744564207390209,1.0459481900777,0.548073451386651,0.867612571017935,0.834103487038918,0.902467848429772,0.804859286798492,0.898291858219915,0.941266875094537,0.919528337595473,0.898291858219915,0.941266875094537,7566509204.31
"138","Kushiyara",5,1.43118953270914,1.39743405096619,1.99689792112627,1.02853924638889,0.983658363809313,0.946164834351883,1.02263764779188,0.904920801359146,1.01403099201621,1.0614259039474,1.03745783430122,1.01403099201621,1.0614259039474,7566509204.31
"139","Kushiyara",6,NA,1.20543715106105,1.72823947377601,0.892010146355267,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"140","Kushiyara",7,0.671306774016733,1.52857133658864,2.23359617252104,1.13268224967478,0.571446327322687,0.549927950686496,0.593806706138398,0.52090883768878,0.586769442560168,0.613606907505865,0.600038151343966,0.586769442560168,0.613606907505865,7566509204.31
"141","Kushiyara",8,1.6371352907197,2.14766107546953,3.06544657292041,1.58555166094726,1.11076705018653,1.06893128784982,1.15424019695677,1.01401835212429,1.14062942991088,1.19281902830108,1.16643236651338,1.14062942991088,1.19281902830108,7566509204.31
"142","Kushiyara",9,3.41810152799869,3.27526968903729,4.70316444643875,2.37327336347849,2.30669864051076,2.21963639653303,2.39717582468961,2.10863365312364,2.37032570708496,2.47918915128234,2.42414638118917,2.37032570708496,2.47918915128234,7566509204.31
"143","Kushiyara",10,2.50766560805927,2.41451928921036,3.40265218136456,1.7838287639147,1.86038204073988,1.78417151734317,1.93984802665432,1.79433104246218,1.96534091113929,2.0694409974734,2.0167193040903,1.96534091113929,2.0694409974734,7566509204.31
"144","Kushiyara",11,1.7893700726491,1.97901517206829,2.72377914754977,1.47259835654142,1.40553222497578,1.32971540494933,1.48567196399525,1.68554392549158,1.66147261238104,1.79779890886191,1.72829209231221,1.66147261238104,1.79779890886191,7566509204.31
"145","Kushiyara",12,1.41881734795736,2.31470889179269,3.15406435315698,1.76275621680408,1.11029700434923,1.05543755613553,1.1680082845737,1.23387967563557,1.26174420168698,1.35229228269456,1.30623368152254,1.26174420168698,1.35229228269456,7566509204.31
"146","Kushiyara",13,NA,1.742813433527,2.42035917969551,1.30891646780109,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"147","Kushiyara",14,1.21455504199955,2.4881714472076,3.4432850067221,1.89263239946478,0.948369396514464,0.901807529718843,0.997335345992904,1.04683541383928,1.07479449388132,1.15116173336052,1.11232291871502,1.07479449388132,1.15116173336052,7566509204.31
"148","Kushiyara",15,1.92488815159625,3.29725340770483,4.58177077862237,2.52278916552485,1.56441676469942,1.48902084799195,1.64363035616729,1.70270063667461,1.75914312512771,1.88056423196846,1.81884072098893,1.75914312512771,1.88056423196846,7566509204.31
"149","Kushiyara",16,2.43387042038422,3.13242795468838,4.38771440098484,2.32246726155514,1.94457135497754,1.85544552098244,2.03797850081316,2.03438364927011,2.14237550432092,2.27893073761214,2.20959837217013,2.14237550432092,2.27893073761214,7566509204.31
"150","Kushiyara",17,1.61522462808775,1.87267726084644,2.56687091188038,1.39592104554994,1.30109743538531,1.23135047315563,1.37479556282797,1.5513896854117,1.53354833616977,1.65821311188851,1.59466266465137,1.53354833616977,1.65821311188851,7566509204.31
"151","Kushiyara",18,1.23561756726156,1.58337817916193,2.16259859771636,1.19501954775635,0.970793378976225,0.919992411170663,1.02439956002334,1.13296503766319,1.13155937752095,1.22024277583091,1.17506472255935,1.13155937752095,1.22024277583091,7566509204.31
"152","Kushiyara",19,0.719156898172791,1.16904507031448,1.61628190112564,0.880045859258812,0.571211131809093,0.540240839876591,0.603956852295229,0.688647684178439,0.676858021346694,0.73282373795697,0.70428518742266,0.676858021346694,0.73282373795697,7566509204.31
"153","Kushiyara",20,NA,1.20830376759053,1.6407015140395,0.910576425398303,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"154","Kushiyara",21,0.626172651353598,0.881635886551124,1.20737552932229,0.668832808887769,0.455771504933419,0.431809704342564,0.48106300472359,0.533766550241959,0.532382338410743,0.574403398564626,0.552993861696461,0.532382338410743,0.574403398564626,7566509204.31
"155","Kushiyara",22,0.266918329655984,0.318579988268347,0.437856094907176,0.236863360035517,0.213682596882594,0.202833721259617,0.22511174208289,0.242866840188492,0.245714904380532,0.264102773176297,0.254742983151898,0.245714904380532,0.264102773176297,7566509204.31
"156","Kushiyara",23,0.549512760317141,0.427826526073901,0.582221382166452,0.319783155437815,0.440588194575509,0.417828093472383,0.464588102466578,0.508312782681542,0.510560516143833,0.549795626654324,0.529814999103106,0.510560516143833,0.549795626654324,7566509204.31
"157","Kushiyara",24,0.664569733343943,0.462859841692096,0.645930335951617,0.352796064016988,0.52322516247266,0.495395396170531,0.552618327189992,0.619482744932731,0.614455516395052,0.663815430749442,0.638658787314718,0.614455516395052,0.663815430749442,7566509204.31
"158","Kushiyara",25,0.859404972134642,0.719524853601462,0.983115360799204,0.527316123740546,0.690491445484827,0.65475994093346,0.728172888121191,0.797977148394156,0.800775020515,0.862474738813205,0.831052480486192,0.800775020515,0.862474738813205,7566509204.31
"159","Kushiyara",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"160","Kushiyara",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"161","Kushiyara",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"162","Kushiyara",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"163","Kushiyara",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"164","Kushiyara",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"165","Kushiyara",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"166","Kushiyara",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"167","Kushiyara",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566509204.31
"168","MississippiDownstream",1,0.180408198116584,0.130242145169929,0.16328648184693,0.104267654435478,0.144414450787038,0.135323233925314,0.154116429169535,0.166030246822558,0.184737449713114,0.20375813688434,0.194014841097504,0.184737449713114,0.20375813688434,7566509204.31
"169","MississippiDownstream",2,0.358999381947227,0.135911557889752,0.172395684343104,0.107685102081351,0.288501384715782,0.271292134675121,0.306802294056918,0.313554545164333,0.358499217374327,0.392638685452728,0.375180837659503,0.358499217374327,0.392638685452728,7566509204.31
"170","MississippiDownstream",3,0.392489855953311,0.182556135246917,0.230414244694917,0.14413776897341,0.31267235749921,0.293274473322421,0.333353265150625,0.353937211537862,0.396773947558573,0.436774278649283,0.416293952049846,0.396773947558573,0.436774278649283,7566509204.31
"171","MississippiDownstream",4,0.262596301331421,0.148979463828756,0.18899125266509,0.118041719311698,0.208963631904244,0.195686841341899,0.223141214627549,0.242645837378864,0.268688671841801,0.296722837843453,0.282358044326831,0.268688671841801,0.296722837843453,7566509204.31
"172","MississippiDownstream",5,0.613247414821668,0.254527001882163,0.32363774705751,0.197638315828076,0.489968448005679,0.460397000824492,0.521439290684866,0.538929443994171,0.612617953759098,0.671961851195847,0.641604149652105,0.612617953759098,0.671961851195847,7566509204.31
"173","MississippiDownstream",6,0.308227022908184,0.214380205298852,0.276214574272653,0.170647887110033,0.247606748360907,0.232866184394414,0.263280399639553,0.268568724701395,0.307363213460945,0.336548353215254,0.321624910256149,0.307363213460945,0.336548353215254,7566509204.31
"174","MississippiDownstream",7,0.476583817246499,0.258711728853491,0.330856726105638,0.204650990917719,0.384037255615344,0.360149474145263,0.409509455547139,0.435906094942833,0.488032610646484,0.537419614995465,0.512131130939638,0.488032610646484,0.537419614995465,7566509204.31
"175","MississippiDownstream",8,0.588287792475154,0.381288078664187,0.486295142824804,0.296938860315145,0.468404459168789,0.439538864163778,0.49916572879896,0.526499435964816,0.592235901656099,0.651366861913963,0.621098092578549,0.592235901656099,0.651366861913963,7566509204.31
"176","MississippiDownstream",9,0.790771588716843,0.582831739453483,0.75248996008916,0.459384170978185,0.635964058957735,0.596718807280108,0.677790410060592,0.715834581844148,0.804690693960766,0.88519333468993,0.843982723394115,0.804690693960766,0.88519333468993,7566509204.31
"177","MississippiDownstream",10,0.913886934913789,0.512708550037515,0.655479845315222,0.40369996656203,0.731642667357525,0.687954042856772,0.778105750784843,0.796032678450997,0.90965737742663,0.996415685838961,0.952048776211697,0.90965737742663,0.996415685838961,7566509204.31
"178","MississippiDownstream",11,0.737035099237017,0.665279142903554,0.859271911631635,0.523645792756027,0.593152659620197,0.557828906227608,0.630713241759116,0.643590321692299,0.736433492368915,0.806395167176736,0.770620794483797,0.736433492368915,0.806395167176736,7566509204.31
"179","MississippiDownstream",12,0.913710532693959,0.635260923003482,0.805936899864132,0.50396183897656,0.737485302083425,0.693321937593082,0.784461811168068,0.804712734359691,0.918296331280976,1.00624408180367,0.961264910489118,0.918296331280976,1.00624408180367,7566509204.31
"180","MississippiDownstream",13,0.56949130223193,0.459229648512785,0.588412692422826,0.355850785344885,0.453080910228697,0.42493571132097,0.483090278980919,0.513580742246028,0.575356799578131,0.633469587359406,0.603714364749457,0.575356799578131,0.633469587359406,7566509204.31
"181","MississippiDownstream",14,0.957692826709197,0.780452238465415,1.00068180463347,0.623859050921852,0.768226767093259,0.722462160833227,0.816890370852904,0.833824543371767,0.953959798291718,1.04462982193766,0.998265909391196,0.953959798291718,1.04462982193766,7566509204.31
"182","MississippiDownstream",15,1.67738920665573,0.945264441049652,1.21049969431465,0.748178241043278,1.33754845557782,1.26048140471875,1.41932748649023,1.40441876237944,1.63272799013084,1.7805066615721,1.7050170114917,1.63272799013084,1.7805066615721,7566509204.31
"183","MississippiIntermediate",1,0.309693994168314,0.16802765430527,0.200381471711207,0.140495994677724,0.237685825902101,0.224517642948216,0.251626336214805,0.257136561070908,0.284569992976485,0.308871744308602,0.29647197167781,0.284569992976485,0.308871744308602,7566509204.31
"184","MississippiIntermediate",2,0.357373167840586,0.143135035628779,0.174346134628519,0.119008210163177,0.300964188187759,0.28467890852561,0.318181080015507,0.318552943192017,0.356291527090254,0.385663022981841,0.370686481273912,0.356291527090254,0.385663022981841,7566509204.31
"185","MississippiIntermediate",3,0.64437576747383,0.259793822393953,0.31463562003427,0.21598610019212,0.489513741483653,0.463175068461697,0.517350177836684,0.515481086616105,0.577965620619281,0.625208555614707,0.601123156640455,0.577965620619281,0.625208555614707,7566509204.31
"186","MississippiIntermediate",4,0.453644426913154,0.240825864040669,0.290460886395093,0.200395670505146,0.33969570443883,0.321010437260743,0.35946859739511,0.365037354696974,0.405298449486224,0.439541812039496,0.422072997095935,0.405298449486224,0.439541812039496,7566509204.31
"187","MississippiIntermediate",5,0.624071441684593,0.272661748217532,0.333321451313096,0.225284333491935,0.520382166829591,0.491825788766344,0.550596589664884,0.55797669847257,0.620174754070184,0.672387796480871,0.645753770837184,0.620174754070184,0.672387796480871,7566509204.31
"188","MississippiIntermediate",6,0.354677191566307,0.21973128229249,0.267653506566187,0.183297688830287,0.297949357416333,0.281707086028327,0.315128102917333,0.317525180207742,0.353965397440559,0.383471966489192,0.368423407243289,0.353965397440559,0.383471966489192,7566509204.31
"189","MississippiIntermediate",7,0.584441394145575,0.333421557820537,0.411268946295419,0.274288989094742,0.47116766581304,0.445037740913933,0.498831788289521,0.510197226011042,0.564383860838514,0.612654199823723,0.588023926570935,0.564383860838514,0.612654199823723,7566509204.31
"190","MississippiIntermediate",8,0.678371901183327,0.422472795084347,0.520302949303526,0.349350748414939,0.558462152734209,0.52697069052012,0.591835539097555,0.614349075787849,0.674418933069984,0.733547011834955,0.703361914295487,0.674418933069984,0.733547011834955,7566509204.31
"191","MississippiIntermediate",9,0.778254510673344,0.590840840223496,0.712886371916711,0.489777859558446,0.661890360821663,0.623196611794198,0.702986576883542,0.754110420768374,0.813936754622571,0.889193159282309,0.850733206813136,0.813936754622571,0.889193159282309,7566509204.31
"192","MississippiIntermediate",10,0.812887169209249,0.506068281188756,0.619293760070415,0.414592538228932,0.694147012602811,0.655180708850652,0.735430807492492,0.760323827646478,0.836416203374278,0.909256984582125,0.872076413361104,0.836416203374278,0.909256984582125,7566509204.31
"193","MississippiIntermediate",11,0.688495311766172,0.622735818010961,0.757703119758393,0.517174951673989,0.598848105131264,0.563908254851999,0.635952834547537,0.680971376590068,0.735674952776263,0.803499986721225,0.768839914844004,0.735674952776263,0.803499986721225,7566509204.31
"194","MississippiIntermediate",12,0.822708468812364,0.63001091834462,0.775592593657352,0.517095381767124,0.704328236287868,0.664366247450204,0.746693964193062,0.779369297684266,0.853165107108487,0.928649125012989,0.89010731158178,0.853165107108487,0.928649125012989,7566509204.31
"195","MississippiIntermediate",13,0.573448072181926,0.474489447517473,0.575363240857023,0.397583990717304,0.48439775696988,0.455990237125763,0.514575023683273,0.55363948116524,0.596640801507121,0.652063000959453,0.623736636202944,0.596640801507121,0.652063000959453,7566509204.31
"196","MississippiIntermediate",14,0.85569581412465,0.731527285209549,0.888787648693469,0.607067192033389,0.737891792380506,0.695570370692888,0.782788229131185,0.825089099183607,0.898657999113437,0.979447416646085,0.938183485965618,0.898657999113437,0.979447416646085,7566509204.31
"197","MississippiIntermediate",15,1.33433876630557,0.860269294438717,1.03783542496591,0.715825980642438,1.15980715993845,1.09537339445422,1.2280311500436,1.2579664347312,1.39045091302127,1.50968489550277,1.44884186150519,1.39045091302127,1.50968489550277,7566509204.31
"198","MississippiUpstream",1,0.201666472780765,0.0978919767430065,0.120181279306707,0.080546404935714,0.164976015161258,0.155876244262513,0.174607017924403,0.177866419406689,0.197098542472948,0.213820232771864,0.205289199191587,0.197098542472948,0.213820232771864,7566509204.31
"199","MississippiUpstream",2,0.300071051424836,0.106630238215334,0.135207187760457,0.0857464952576508,0.247266713162091,0.233924233820085,0.26137021695557,0.261290531263919,0.292338730743622,0.316337535538939,0.304101484971173,0.292338730743622,0.316337535538939,7566509204.31
"200","MississippiUpstream",3,0.39947067175498,0.144746940308753,0.181907231199981,0.116398692928031,0.324645440149157,0.307198495287321,0.343083262993624,0.341730856309305,0.383092008612313,0.414349685156094,0.398414423235083,0.383092008612313,0.414349685156094,7566509204.31
"201","MississippiUpstream",4,0.27165341134004,0.117902603032074,0.149706608046291,0.0949620258750307,0.220476509026768,0.208372709795646,0.233283385795085,0.236681943968501,0.262808579402334,0.284948248302603,0.273654607136394,0.262808579402334,0.284948248302603,7566509204.31
"202","MississippiUpstream",5,0.518672302709747,0.201343656429866,0.257896120101938,0.159681187137249,0.429054192258892,0.405649702661461,0.453809047780024,0.457863452671763,0.509877126481203,0.552422298798741,0.530723549541326,0.509877126481203,0.552422298798741,7566509204.31
"203","MississippiUpstream",6,0.302974871787746,0.168378899867865,0.212259949986237,0.134865692023355,0.251578345455948,0.23787146243024,0.266075061385615,0.26816441391325,0.298798235984193,0.323685550573229,0.310993040797544,0.298798235984193,0.323685550573229,7566509204.31
"204","MississippiUpstream",7,0.418070998058471,0.206893205908784,0.260481706028012,0.16236651729673,0.346413657395202,0.327143946196119,0.366818411267393,0.376516624116987,0.415559553717977,0.451262238729842,0.433043108301829,0.415559553717977,0.451262238729842,7566509204.31
"205","MississippiUpstream",8,0.532692010286026,0.306995211583729,0.388137898638457,0.245045452515189,0.445055885850194,0.419809388450561,0.471820670186576,0.49274619641924,0.539051828640269,0.58673096512732,0.562386336014892,0.539051828640269,0.58673096512732,7566509204.31
"206","MississippiUpstream",9,0.695360305895694,0.479637450880945,0.603579630197694,0.386594498683417,0.581906491763564,0.548053940984822,0.617850082739737,0.6603481900773,0.713800029854164,0.779327486494859,0.745844468088715,0.713800029854164,0.779327486494859,7566509204.31
"207","MississippiUpstream",10,0.733260028858823,0.413131485266548,0.517283661177237,0.327842968968797,0.612375109273888,0.578145669184311,0.648631132460346,0.66855744995029,0.736343069823376,0.800063182139892,0.76754216214437,0.736343069823376,0.800063182139892,7566509204.31
"208","MississippiUpstream",11,0.661091995617726,0.544904134497993,0.685198606227119,0.43970656484994,0.558622650446697,0.526017038419331,0.593249349043545,0.635943111275744,0.686395580377635,0.749713592553127,0.717356324582259,0.686395580377635,0.749713592553127,7566509204.31
"209","MississippiUpstream",12,0.713361178630348,0.509612612180775,0.637119988112164,0.417390586230924,0.597771480852742,0.563698848507004,0.633903633935898,0.665008007472753,0.725750946559991,0.790400612712405,0.75738628487167,0.725750946559991,0.790400612712405,7566509204.31
"210","MississippiUpstream",13,0.504235823099638,0.381189124231107,0.478809440954188,0.306882506521478,0.423871968023326,0.399044085398519,0.450244602324304,0.484229132135303,0.521765344713637,0.570146320365491,0.545419646643958,0.521765344713637,0.570146320365491,7566509204.31
"211","MississippiUpstream",14,0.797286431186986,0.626887734645443,0.782694164276455,0.505326200205844,0.666422697641805,0.628316389988904,0.706840093623634,0.743608260139971,0.810382039577498,0.882909344674135,0.845868706751288,0.810382039577498,0.882909344674135,7566509204.31
"212","MississippiUpstream",15,1.24946071763146,0.736732387898696,0.931234573839465,0.592593725717799,1.04818800166195,0.989882478783186,1.1099278064766,1.13911628404572,1.25739776656726,1.36542307223235,1.31029764522182,1.25739776656726,1.36542307223235,7566509204.31
"213","OhioSection1",1,0.287997114989161,0.263411697972967,0.316703751778805,0.21925584353754,0.240732959781236,0.227814341322251,0.254384151799856,0.277932620210738,0.283879815786792,0.306991931177112,0.295209777582418,0.283879815786792,0.306991931177112,7566509204.31
"214","OhioSection1",2,0.665560923831104,0.368878841304126,0.446107210458987,0.307808120355675,0.519855013445881,0.493014480796226,0.548156806428143,0.579991662564548,0.602271542796022,0.648516712816812,0.624966518430563,0.602271542796022,0.648516712816812,7566509204.31
"215","OhioSection1",3,0.498361805935321,0.411019306054535,0.49611387055064,0.338478372205196,0.410065085104225,0.388238576934672,0.433118664863585,0.4699526430262,0.481724066670364,0.520463175732013,0.500719120328937,0.481724066670364,0.520463175732013,7566509204.31
"216","OhioSection1",4,0.469125343298488,0.292977711427581,0.356544774421804,0.242897943865607,0.39820631891476,0.3766731534911,0.420970470242664,0.462976468011212,0.471266545613726,0.510078631678528,0.490288681812274,0.471266545613726,0.510078631678528,7566509204.31
"217","OhioSection1",5,1.29718156939699,1.14109629258025,1.38516955987765,0.949746900320713,0.885569215827327,0.842857340037292,0.93044552085831,0.933040420481291,0.996114189772812,1.06495058746716,1.0299574702787,0.996114189772812,1.06495058746716,7566509204.31
